filename,sat
../instances/population/sat_php_225_918_13395_n203_m810_57True.txt,True
../instances/population/sat_php_225_918_13395_n203_m810_57False.txt,True
../instances/population/sat_php_225_918_13395_n202_m802_143True.txt,True
../instances/population/sat_php_225_918_13395_n202_m802_143False.txt,True
../instances/population/sat_php_225_918_13395_n201_m794_139True.txt,True
../instances/population/sat_php_225_918_13395_n201_m794_139False.txt,True
../instances/population/sat_php_225_918_13395_n200_m785_125True.txt,True
../instances/population/sat_php_225_918_13395_n200_m785_125False.txt,True
../instances/population/sat_php_225_918_13395_n191_m749_131True.txt,True
../instances/population/sat_php_225_918_13395_n191_m749_131False.txt,True
../instances/population/sat_php_225_918_13395_n182_m713_133True.txt,True
../instances/population/sat_php_225_918_13395_n182_m713_133False.txt,True
../instances/population/sat_php_225_918_13395_n181_m704_139True.txt,True
../instances/population/sat_php_225_918_13395_n181_m704_139False.txt,True
../instances/population/sat_php_225_918_13395_n180_m697_63True.txt,True
../instances/population/sat_php_225_918_13395_n180_m697_63False.txt,True
../instances/population/sat_php_225_918_13395_n179_m689_69True.txt,True
../instances/population/sat_php_225_918_13395_n179_m689_69False.txt,True
../instances/population/sat_php_225_918_13395_n178_m682_31True.txt,True
../instances/population/sat_php_225_918_13395_n178_m682_31False.txt,True
../instances/population/sat_php_225_918_13395_n169_m645_138True.txt,True
../instances/population/sat_php_225_918_13395_n169_m645_138False.txt,True
../instances/population/sat_php_225_918_13395_n161_m616_14True.txt,True
../instances/population/sat_php_225_918_13395_n161_m616_14False.txt,True
../instances/population/sat_php_225_918_13395_n160_m608_34True.txt,True
../instances/population/sat_php_225_918_13395_n160_m608_34False.txt,True
../instances/population/sat_php_225_918_13395_n150_m563_12True.txt,True
../instances/population/sat_php_225_918_13395_n150_m563_12False.txt,True
../instances/population/sat_php_225_918_13395_n143_m541_16True.txt,True
../instances/population/sat_php_225_918_13395_n143_m541_16False.txt,True
../instances/population/sat_php_225_918_13395_n134_m505_51True.txt,True
../instances/population/sat_php_225_918_13395_n134_m505_51False.txt,True
../instances/population/sat_php_225_918_13395_n124_m459_21True.txt,True
../instances/population/sat_php_225_918_13395_n124_m459_21False.txt,True
../instances/population/sat_php_225_918_13395_n117_m438_44True.txt,True
../instances/population/sat_php_225_918_13395_n117_m438_44False.txt,True
../instances/population/sat_php_225_918_13395_n109_m410_35True.txt,True
../instances/population/sat_php_225_918_13395_n109_m410_35False.txt,True
../instances/population/sat_php_225_918_13395_n108_m403_98True.txt,True
../instances/population/sat_php_225_918_13395_n108_m403_98False.txt,True
../instances/population/sat_php_225_918_13395_n100_m375_70True.txt,True
../instances/population/sat_php_225_918_13395_n100_m375_70False.txt,True
../instances/population/sat_php_225_918_13395_n99_m368_50True.txt,True
../instances/population/sat_php_225_918_13395_n99_m368_50False.txt,True
../instances/population/sat_php_225_918_13395_n98_m361_71True.txt,True
../instances/population/sat_php_225_918_13395_n98_m361_71False.txt,True
../instances/population/sat_php_225_918_13395_n97_m354_30True.txt,True
../instances/population/sat_php_225_918_13395_n97_m354_30False.txt,True
../instances/population/sat_php_225_918_13395_n96_m348_51True.txt,True
../instances/population/sat_php_225_918_13395_n96_m348_51False.txt,True
../instances/population/sat_php_225_918_13395_n95_m342_23True.txt,True
../instances/population/sat_php_225_918_13395_n95_m342_23False.txt,True
../instances/population/sat_php_225_918_13395_n94_m337_23True.txt,True
../instances/population/sat_php_225_918_13395_n94_m337_23False.txt,True
../instances/population/sat_php_225_918_13395_n93_m329_64True.txt,True
../instances/population/sat_php_225_918_13395_n93_m329_64False.txt,True
../instances/population/sat_php_225_918_13395_n84_m293_14True.txt,True
../instances/population/sat_php_225_918_13395_n84_m293_14False.txt,True
../instances/population/sat_php_225_918_13395_n75_m257_31True.txt,True
../instances/population/sat_php_225_918_13395_n75_m257_31False.txt,True
../instances/population/sat_php_225_918_13395_n74_m251_13True.txt,True
../instances/population/sat_php_225_918_13395_n74_m251_13False.txt,True
../instances/population/sat_php_225_918_13395_n73_m244_8True.txt,True
../instances/population/sat_php_225_918_13395_n73_m244_8False.txt,True
../instances/population/sat_php_225_918_13395_n72_m236_19True.txt,True
../instances/population/sat_php_225_918_13395_n72_m236_19False.txt,True
../instances/population/sat_php_225_918_13395_n65_m214_8True.txt,True
../instances/population/sat_php_225_918_13395_n65_m214_8False.txt,True
../instances/population/sat_php_225_918_13395_n64_m210_25True.txt,True
../instances/population/sat_php_225_918_13395_n64_m210_25False.txt,True
../instances/population/sat_php_225_918_13395_n63_m203_5True.txt,True
../instances/population/sat_php_225_918_13395_n63_m203_5False.txt,True
../instances/population/sat_php_225_918_13395_n62_m198_10True.txt,True
../instances/population/sat_php_225_918_13395_n62_m198_10False.txt,True
../instances/population/sat_php_225_918_13395_n55_m177_30True.txt,True
../instances/population/sat_php_225_918_13395_n55_m177_30False.txt,True
../instances/population/sat_php_225_918_13395_n54_m170_36True.txt,True
../instances/population/sat_php_225_918_13395_n54_m170_36False.txt,True
../instances/population/sat_php_225_918_13395_n47_m149_45True.txt,True
../instances/population/sat_php_225_918_13395_n47_m149_45False.txt,True
../instances/population/sat_php_225_918_13395_n46_m143_31True.txt,True
../instances/population/sat_php_225_918_13395_n46_m143_31False.txt,True
../instances/population/sat_php_225_918_13395_n45_m134_42True.txt,True
../instances/population/sat_php_225_918_13395_n45_m134_42False.txt,True
../instances/population/sat_php_225_918_13395_n44_m128_10True.txt,True
../instances/population/sat_php_225_918_13395_n44_m128_10False.txt,True
../instances/population/sat_php_225_918_13395_n38_m113_18True.txt,True
../instances/population/sat_php_225_918_13395_n38_m113_18False.txt,True
../instances/population/sat_php_225_918_13395_n37_m109_1True.txt,True
../instances/population/sat_php_225_918_13395_n37_m109_1False.txt,True
../instances/population/sat_php_225_918_13395_n36_m106_26True.txt,True
../instances/population/sat_php_225_918_13395_n36_m106_26False.txt,True
../instances/population/sat_php_225_918_13395_n27_m69_18True.txt,True
../instances/population/sat_php_225_918_13395_n27_m69_18False.txt,True
../instances/population/sat_php_225_918_13395_n21_m54_16True.txt,True
../instances/population/sat_php_225_918_13395_n21_m54_16False.txt,True
../instances/population/sat_php_225_918_13395_n20_m52_10True.txt,True
../instances/population/sat_php_225_918_13395_n20_m52_10False.txt,True
../instances/population/sat_5color_100_620_85600_n100_m620_46True.txt,True
../instances/population/sat_5color_100_620_85600_n100_m620_46False.txt,True
../instances/population/sat_5color_100_620_85600_n86_m475_5True.txt,True
../instances/population/sat_5color_100_620_85600_n86_m475_5False.txt,True
../instances/population/sat_5color_100_620_85600_n77_m402_51True.txt,True
../instances/population/sat_5color_100_620_85600_n77_m402_51False.txt,True
../instances/population/sat_5color_100_620_85600_n76_m391_58True.txt,True
../instances/population/sat_5color_100_620_85600_n76_m391_58False.txt,True
../instances/population/sat_5color_100_620_85600_n65_m299_45True.txt,True
../instances/population/sat_5color_100_620_85600_n65_m299_45False.txt,True
../instances/population/sat_5color_100_620_85600_n55_m215_53True.txt,True
../instances/population/sat_5color_100_620_85600_n55_m215_53False.txt,True
../instances/population/sat_5color_100_620_85600_n48_m177_8True.txt,True
../instances/population/sat_5color_100_620_85600_n48_m177_8False.txt,True
../instances/population/sat_5color_100_620_85600_n47_m170_47True.txt,False
../instances/population/sat_5color_100_620_85600_n47_m170_47False.txt,True
../instances/population/sat_5color_100_620_85600_n46_m159_21True.txt,False
../instances/population/sat_5color_100_620_85600_n46_m159_21False.txt,True
../instances/population/sat_5color_100_620_85600_n45_m151_21True.txt,True
../instances/population/sat_5color_100_620_85600_n45_m151_21False.txt,True
../instances/population/sat_5color_100_620_85600_n25_m59_23True.txt,True
../instances/population/sat_5color_100_620_85600_n25_m59_23False.txt,True
../instances/population/sat_5color_100_620_85600_n22_m51_22True.txt,True
../instances/population/sat_5color_100_620_85600_n22_m51_22False.txt,True
../instances/population/sat_5color_100_620_85600_n20_m47_9True.txt,True
../instances/population/sat_5color_100_620_85600_n20_m47_9False.txt,True
../instances/population/sat_5color_100_620_85600_n15_m30_13True.txt,True
../instances/population/sat_5color_100_620_85600_n15_m30_13False.txt,False
../instances/population/sat_matching_120_967_9838_n120_m967_112True.txt,True
../instances/population/sat_matching_120_967_9838_n120_m967_112False.txt,True
../instances/population/sat_matching_120_967_9838_n119_m954_19True.txt,True
../instances/population/sat_matching_120_967_9838_n119_m954_19False.txt,True
../instances/population/sat_matching_120_967_9838_n103_m782_17True.txt,True
../instances/population/sat_matching_120_967_9838_n103_m782_17False.txt,True
../instances/population/sat_matching_120_967_9838_n102_m770_48True.txt,True
../instances/population/sat_matching_120_967_9838_n102_m770_48False.txt,True
../instances/population/sat_matching_120_967_9838_n89_m628_80True.txt,True
../instances/population/sat_matching_120_967_9838_n89_m628_80False.txt,True
../instances/population/sat_matching_120_967_9838_n69_m405_58True.txt,True
../instances/population/sat_matching_120_967_9838_n69_m405_58False.txt,True
../instances/population/sat_matching_120_967_9838_n50_m246_2True.txt,True
../instances/population/sat_matching_120_967_9838_n50_m246_2False.txt,True
../instances/population/sat_matching_120_967_9838_n49_m239_48True.txt,True
../instances/population/sat_matching_120_967_9838_n49_m239_48False.txt,True
../instances/population/sat_matching_120_967_9838_n48_m227_32True.txt,True
../instances/population/sat_matching_120_967_9838_n48_m227_32False.txt,True
../instances/population/sat_matching_120_967_9838_n40_m178_26True.txt,True
../instances/population/sat_matching_120_967_9838_n40_m178_26False.txt,True
../instances/population/sat_matching_120_967_9838_n25_m90_6True.txt,True
../instances/population/sat_matching_120_967_9838_n25_m90_6False.txt,True
../instances/population/sat_matching_120_967_9838_n24_m82_1True.txt,True
../instances/population/sat_matching_120_967_9838_n24_m82_1False.txt,True
../instances/population/sat_matching_120_967_9838_n13_m33_5True.txt,False
../instances/population/sat_matching_120_967_9838_n13_m33_5False.txt,True
../instances/population/sat_matching_120_967_9838_n12_m29_10True.txt,False
../instances/population/sat_matching_120_967_9838_n12_m29_10False.txt,True
../instances/population/sat_matching_120_967_9838_n11_m24_1True.txt,True
../instances/population/sat_op_10_24_64918_n9_m20_2True.txt,True
../instances/population/sat_op_10_24_64918_n9_m20_2False.txt,True
../instances/population/sat_4color_200_950_59291_n200_m950_4True.txt,True
../instances/population/sat_4color_200_950_59291_n200_m950_4False.txt,True
../instances/population/sat_4color_200_950_59291_n186_m813_79True.txt,True
../instances/population/sat_4color_200_950_59291_n186_m813_79False.txt,True
../instances/population/sat_4color_200_950_59291_n175_m720_100True.txt,True
../instances/population/sat_4color_200_950_59291_n175_m720_100False.txt,True
../instances/population/sat_4color_200_950_59291_n174_m708_7True.txt,True
../instances/population/sat_4color_200_950_59291_n174_m708_7False.txt,True
../instances/population/sat_4color_200_950_59291_n173_m699_85True.txt,True
../instances/population/sat_4color_200_950_59291_n173_m699_85False.txt,True
../instances/population/sat_4color_200_950_59291_n167_m663_154True.txt,True
../instances/population/sat_4color_200_950_59291_n167_m663_154False.txt,True
../instances/population/sat_4color_200_950_59291_n134_m447_47True.txt,True
../instances/population/sat_4color_200_950_59291_n134_m447_47False.txt,True
../instances/population/sat_4color_200_950_59291_n129_m428_124True.txt,True
../instances/population/sat_4color_200_950_59291_n129_m428_124False.txt,True
../instances/population/sat_4color_200_950_59291_n128_m426_84True.txt,True
../instances/population/sat_4color_200_950_59291_n128_m426_84False.txt,True
../instances/population/sat_4color_200_950_59291_n120_m380_82True.txt,True
../instances/population/sat_4color_200_950_59291_n120_m380_82False.txt,True
../instances/population/sat_4color_200_950_59291_n61_m131_35True.txt,True
../instances/population/sat_4color_200_950_59291_n61_m131_35False.txt,True
../instances/population/sat_4color_200_950_59291_n39_m65_31True.txt,True
../instances/population/sat_4color_200_950_59291_n39_m65_31False.txt,True
../instances/population/sat_4color_200_950_59291_n37_m62_6True.txt,True
../instances/population/sat_4color_200_950_59291_n37_m62_6False.txt,True
../instances/population/sat_4color_200_950_59291_n35_m59_30True.txt,True
../instances/population/sat_4color_200_950_59291_n35_m59_30False.txt,True
../instances/population/sat_4color_200_950_59291_n33_m57_11True.txt,True
../instances/population/sat_4color_200_950_59291_n33_m57_11False.txt,True
../instances/population/sat_4color_200_950_59291_n31_m55_13True.txt,True
../instances/population/sat_4color_200_950_59291_n31_m55_13False.txt,True
../instances/population/sat_4color_200_950_59291_n24_m34_15True.txt,True
../instances/population/sat_4color_200_950_59291_n24_m34_15False.txt,True
../instances/population/sat_4color_200_950_59291_n16_m20_16True.txt,True
../instances/population/sat_4color_200_950_59291_n16_m20_16False.txt,True
../instances/population/sat_4color_200_950_59291_n14_m18_5True.txt,True
../instances/population/sat_4color_200_950_59291_n14_m18_5False.txt,True
../instances/population/sat_4color_200_950_59291_n11_m12_11True.txt,True
../instances/population/sat_4color_200_950_59291_n11_m12_11False.txt,True
../instances/population/sat_4color_200_950_59291_n9_m10_8True.txt,True
../instances/population/sat_4color_200_950_59291_n9_m10_8False.txt,True
../instances/population/sat_4color_200_950_59291_n7_m8_3True.txt,True
../instances/population/sat_4color_200_950_59291_n7_m8_3False.txt,True
../instances/population/sat_4color_200_950_59291_n6_m6_3True.txt,True
../instances/population/sat_4color_200_950_59291_n6_m6_3False.txt,True
../instances/population/sat_4color_200_950_59291_n4_m4_2True.txt,True
../instances/population/sat_4color_200_950_59291_n4_m4_2False.txt,True
../instances/population/sat_4clique_40_604_39950_n40_m604_28True.txt,True
../instances/population/sat_4clique_40_604_39950_n40_m604_28False.txt,True
../instances/population/sat_4clique_40_604_39950_n12_m50_4True.txt,False
../instances/population/sat_4clique_40_604_39950_n12_m50_4False.txt,True
../instances/population/sat_tseitin_30_376_10271_n30_m376_15True.txt,True
../instances/population/sat_tseitin_30_376_10271_n30_m376_15False.txt,True
../instances/population/sat_tseitin_30_376_10271_n29_m344_10True.txt,True
../instances/population/sat_tseitin_30_376_10271_n29_m344_10False.txt,True
../instances/population/sat_tseitin_30_376_10271_n28_m304_9True.txt,True
../instances/population/sat_tseitin_30_376_10271_n28_m304_9False.txt,True
../instances/population/sat_tseitin_30_376_10271_n27_m284_16True.txt,True
../instances/population/sat_tseitin_30_376_10271_n27_m284_16False.txt,True
../instances/population/sat_tseitin_30_376_10271_n26_m272_11True.txt,True
../instances/population/sat_tseitin_30_376_10271_n26_m272_11False.txt,True
../instances/population/sat_tseitin_30_376_10271_n25_m260_18True.txt,True
../instances/population/sat_tseitin_30_376_10271_n25_m260_18False.txt,True
../instances/population/sat_tseitin_30_376_10271_n24_m228_22True.txt,True
../instances/population/sat_tseitin_30_376_10271_n24_m228_22False.txt,True
../instances/population/sat_tseitin_30_376_10271_n23_m188_1True.txt,True
../instances/population/sat_tseitin_30_376_10271_n23_m188_1False.txt,True
../instances/population/sat_tseitin_30_376_10271_n22_m164_13True.txt,True
../instances/population/sat_tseitin_30_376_10271_n22_m164_13False.txt,True
../instances/population/sat_tseitin_30_376_10271_n21_m154_6True.txt,True
../instances/population/sat_tseitin_30_376_10271_n21_m154_6False.txt,True
../instances/population/sat_tseitin_30_376_10271_n19_m116_18True.txt,True
../instances/population/sat_tseitin_30_376_10271_n19_m116_18False.txt,True
../instances/population/sat_tseitin_30_376_10271_n18_m84_18True.txt,True
../instances/population/sat_tseitin_30_376_10271_n18_m84_18False.txt,True
../instances/population/sat_tseitin_30_376_10271_n17_m72_17True.txt,True
../instances/population/sat_tseitin_30_376_10271_n17_m72_17False.txt,True
../instances/population/sat_tseitin_30_376_10271_n16_m66_15True.txt,True
../instances/population/sat_tseitin_30_376_10271_n16_m66_15False.txt,True
../instances/population/sat_tseitin_30_376_10271_n15_m62_3True.txt,True
../instances/population/sat_tseitin_30_376_10271_n15_m62_3False.txt,True
../instances/population/sat_tseitin_30_376_10271_n14_m46_12True.txt,True
../instances/population/sat_tseitin_30_376_10271_n14_m46_12False.txt,True
../instances/population/sat_tseitin_30_376_10271_n13_m38_7True.txt,True
../instances/population/sat_tseitin_30_376_10271_n13_m38_7False.txt,True
../instances/population/sat_tseitin_30_376_10271_n12_m34_9True.txt,True
